player_id,name,long_name,position,nationality,dob,primary_club,overall,potential,value_eur,wage_eur,age,height_cm,weight_kg,international_reputation,pace,shooting,passing,dribbling,defending,physic,nationality_norm,group
107084,M. Langer,Michael Langer,GK,Austria,1985-01-06,Schalke 04,66,66,90000.0,3000.0,37,195,93,1,,,,,,,Austria,Group J
188856,C. Klem,Christian Klem,"LB, LWB",Austria,1991-04-21,Hartberg,66,66,625000.0,3000.0,31,172,64,1,75.0,45.0,62.0,64.0,61.0,58.0,Austria,Group J
199215,A. Gorgon,Alexander Gorgon,"RM, CM",Austria,1988-10-28,Pogoń Szczecin,66,66,525000.0,3000.0,33,185,76,1,70.0,66.0,66.0,66.0,52.0,61.0,Austria,Group J
199440,M. Gollner,Manfred Gollner,"CB, LB",Austria,1990-12-22,Hartberg,66,66,575000.0,3000.0,31,185,80,1,51.0,23.0,42.0,54.0,67.0,75.0,Austria,Group J
200433,L. Hinterseer,Lukas Hinterseer,ST,Austria,1991-03-28,Hansa Rostock,66,66,725000.0,5000.0,31,192,86,2,41.0,67.0,62.0,65.0,40.0,72.0,Austria,Group J
202518,C. Wernitznig,Christopher Wernitznig,"RB, CM",Austria,1990-02-24,Austria Klagenfurt,66,66,600000.0,3000.0,32,179,79,1,67.0,67.0,66.0,68.0,62.0,70.0,Austria,Group J
222024,T. Casali,Tino Casali,GK,Austria,1995-11-14,Rheindorf Altach,66,68,800000.0,3000.0,26,192,82,1,,,,,,,Austria,Group J
223670,M. Egho,Marvin Egho,ST,Austria,1994-05-09,Randers,66,66,875000.0,5000.0,28,188,77,1,74.0,64.0,52.0,63.0,36.0,72.0,Austria,Group J
235820,P. Gartler,Paul Gartler,GK,Austria,1997-03-10,Rapid Vienna,66,70,925000.0,6000.0,25,187,75,1,,,,,,,Austria,Group J
239394,F. Flecker,Florian Flecker,"RM, RB, LM",Austria,1995-10-29,LASK Linz,66,66,925000.0,8000.0,26,177,70,1,84.0,60.0,57.0,68.0,57.0,65.0,Austria,Group J
239476,S. Ingolitsch,Sandro Ingolitsch,RB,Austria,1997-04-18,Sturm Graz,66,69,1000000.0,6000.0,25,179,72,1,71.0,41.0,59.0,65.0,64.0,62.0,Austria,Group J
240045,I. Ljubić,Ivan Ljubić,"CAM, CDM, CM",Austria,1996-07-07,Sturm Graz,66,68,1100000.0,6000.0,25,184,75,1,59.0,64.0,63.0,68.0,65.0,74.0,Austria,Group J
240481,V. Demaku,Vesel Demaku,"CDM, CM",Austria,2000-02-05,Austria Klagenfurt,66,72,1300000.0,5000.0,22,180,68,1,57.0,52.0,60.0,65.0,63.0,67.0,Austria,Group J
243664,F. Rieder,Florian Rieder,LM,Austria,1996-05-16,Austria Klagenfurt,66,67,1000000.0,4000.0,26,171,67,1,73.0,53.0,63.0,68.0,49.0,66.0,Austria,Group J
244435,J. Heil,Jürgen Heil,"CDM, CM, LM",Austria,1997-04-04,Hartberg,66,70,1100000.0,3000.0,25,176,70,1,66.0,60.0,62.0,65.0,62.0,73.0,Austria,Group J
246143,A. Jukic,Aleksandar Jukic,"LM, RM, CAM",Austria,2000-07-26,Austria Wien,66,73,1700000.0,5000.0,21,183,73,1,71.0,66.0,65.0,67.0,44.0,61.0,Austria,Group J
248356,T. Ballo,Thierno Mamadou Lamarana Ballo,"CAM, CM, RM",Austria,2002-01-02,Wolfsberger AC,66,75,1900000.0,4000.0,20,172,60,1,78.0,60.0,59.0,72.0,44.0,49.0,Austria,Group J
250779,M. Svoboda,Michael Svoboda,CB,Austria,1998-10-15,Venezia,66,72,1200000.0,1000.0,23,195,85,1,57.0,41.0,53.0,57.0,65.0,78.0,Austria,Group J
251499,T. Sabitzer,Thomas Sabitzer,"ST, RM, LM",Austria,2000-10-12,Wattens,66,73,1800000.0,7000.0,21,182,77,1,75.0,63.0,59.0,69.0,24.0,64.0,Austria,Group J
256539,C. Reiner,Constantin Reiner,"CB, RB",Austria,1997-07-11,Piast Gliwice,66,68,975000.0,3000.0,24,196,92,1,41.0,29.0,54.0,40.0,66.0,76.0,Austria,Group J
258505,M. Braunöder,Matthias Braunöder,"CM, CDM",Austria,2002-03-27,Austria Wien,66,80,2100000.0,5000.0,20,174,67,1,77.0,47.0,66.0,71.0,59.0,60.0,Austria,Group J
262383,C. Cvetko,Christopher Cvetko,"CM, CDM",Austria,1997-04-02,Austria Klagenfurt,66,69,1100000.0,4000.0,25,182,74,1,60.0,59.0,62.0,63.0,63.0,74.0,Austria,Group J
263049,P. Pomer,Philipp Pomer,"LM, LB, LW",Austria,1997-08-12,Ried,66,69,1200000.0,3000.0,24,180,70,1,75.0,61.0,60.0,65.0,58.0,67.0,Austria,Group J
270999,D. Kameri,Dijon Kameri,CAM,Austria,2004-04-20,Salzburg,66,83,2200000.0,3000.0,18,181,76,1,73.0,64.0,62.0,70.0,38.0,62.0,Austria,Group J
158167,M. Sonnleitner,Mario Sonnleitner,CB,Austria,1986-10-08,Hartberg,65,65,190000.0,2000.0,35,182,82,1,62.0,36.0,50.0,51.0,64.0,71.0,Austria,Group J
173415,M. Knaller,Marco Knaller,GK,Austria,1987-03-26,Austria Klagenfurt,65,65,80000.0,2000.0,35,192,86,1,,,,,,,Austria,Group J
189237,E. Schreiner,Emanuel Schreiner,"LWB, LB, LM",Austria,1989-02-02,Rheindorf Altach,65,65,375000.0,3000.0,33,180,74,1,66.0,60.0,62.0,64.0,58.0,70.0,Austria,Group J
199535,M. Novak,Michael Novak,"RB, RWB, CB",Austria,1990-12-30,Wolfsberger AC,65,65,525000.0,4000.0,31,183,80,1,68.0,45.0,59.0,64.0,64.0,67.0,Austria,Group J
221768,J. Zwischenbrugger,Jan Zwischenbrugger,CB,Austria,1990-06-16,Rheindorf Altach,65,65,475000.0,3000.0,32,187,80,1,56.0,48.0,53.0,51.0,65.0,72.0,Austria,Group J
223427,L. Jäger,Lukas Jäger,"CDM, CM, RB",Austria,1994-02-12,Rheindorf Altach,65,65,625000.0,4000.0,28,184,76,1,65.0,45.0,57.0,60.0,64.0,70.0,Austria,Group J
223890,D. Schierl,Domenik Schierl,GK,Austria,1994-07-20,Austria Lustenau,65,68,700000.0,2000.0,27,185,82,1,,,,,,,Austria,Group J
231840,V. Müller,Valentino Müller,"CDM, CM",Austria,1999-01-19,Wattens,65,72,1300000.0,2000.0,23,175,69,1,70.0,51.0,63.0,66.0,59.0,64.0,Austria,Group J
236681,M. Thurnwald,Manuel Thurnwald,"RB, RWB, CM",Austria,1998-07-16,Rheindorf Altach,65,70,1000000.0,3000.0,23,172,68,1,79.0,52.0,61.0,69.0,55.0,66.0,Austria,Group J
244812,N. Celic,Nemanja Celic,CDM,Austria,1999-04-26,LASK Linz,65,70,1000000.0,4000.0,23,185,74,1,60.0,47.0,63.0,60.0,64.0,70.0,Austria,Group J
246750,S. Haudum,Stefan Haudum,"CDM, CM, CB",Austria,1994-11-27,Rheindorf Altach,65,65,675000.0,3000.0,27,188,74,1,48.0,53.0,60.0,59.0,63.0,69.0,Austria,Group J
250780,D. Gugganig,David Gugganig,CB,Austria,1997-02-10,Wolfsberger AC,65,69,900000.0,4000.0,25,192,65,1,49.0,36.0,49.0,48.0,67.0,67.0,Austria,Group J
255536,N. Geyrhofer,Niklas Geyrhofer,CB,Austria,2000-02-11,Sturm Graz,65,70,1000000.0,4000.0,22,188,77,1,57.0,27.0,40.0,46.0,66.0,70.0,Austria,Group J
262380,F. Jaritz,Florian Jaritz,"LM, LB",Austria,1997-10-18,Austria Klagenfurt,65,68,975000.0,3000.0,24,180,70,1,68.0,58.0,62.0,65.0,58.0,58.0,Austria,Group J
267864,B. Zimmermann,Bernhard Zimmermann,"ST, CAM",Austria,2002-02-15,Rapid Vienna,65,76,1600000.0,6000.0,20,179,77,1,72.0,66.0,54.0,64.0,30.0,74.0,Austria,Group J
269301,N. Kristof,Nicolas Kristof,GK,Austria,1999-12-20,Elversberg,65,72,1200000.0,500.0,22,187,85,1,,,,,,,Austria,Group J
270047,A. Schmid,Anthony Schmid,ST,Austria,1999-01-18,Austria Lustenau,65,70,1100000.0,2000.0,23,183,75,1,67.0,63.0,46.0,66.0,17.0,65.0,Austria,Group J
270116,R. Schifferl,Raphael Schifferl,CB,Austria,1999-07-29,Wolfsberger AC,65,70,1000000.0,4000.0,22,195,81,1,60.0,31.0,47.0,47.0,65.0,71.0,Austria,Group J
193259,M. Kröpfl,Mario Kröpfl,"LM, RM, CAM",Austria,1989-12-21,Hartberg,64,64,475000.0,2000.0,32,182,72,1,67.0,62.0,62.0,64.0,42.0,63.0,Austria,Group J
212418,M. Lackner,Markus Lackner,"CB, CDM",Austria,1991-04-05,Ried,64,64,400000.0,3000.0,31,191,75,1,35.0,45.0,57.0,56.0,64.0,75.0,Austria,Group J
220995,O. Okungbowa,Osarenren Okungbowa,"CB, CDM",Austria,1994-05-13,Wattens,64,66,600000.0,3000.0,28,189,76,1,71.0,46.0,57.0,60.0,62.0,74.0,Austria,Group J
223868,T. Schützenauer,Tobias Schützenauer,GK,Austria,1997-05-19,Sturm Graz,64,66,550000.0,4000.0,25,182,79,1,,,,,,,Austria,Group J
228058,L. Gugganig,Lukas Josef Gugganig,"CB, CDM",Austria,1995-02-14,Rheindorf Altach,64,65,600000.0,3000.0,27,191,83,1,41.0,50.0,46.0,53.0,64.0,73.0,Austria,Group J
229513,J. Ertlthaler,Julius Ertlthaler,"LM, CAM, CM",Austria,1997-04-25,Wattens,64,67,775000.0,3000.0,25,169,62,1,69.0,54.0,61.0,66.0,39.0,45.0,Austria,Group J
229815,N. Antonitsch,Nico Antonitsch,"CB, RB",Austria,1991-09-30,Elversberg,64,64,475000.0,650.0,30,186,83,1,51.0,32.0,40.0,43.0,64.0,77.0,Austria,Group J
234651,D. Stec,David Stec,RB,Austria,1994-05-10,Lechia Gdańsk,64,64,525000.0,2000.0,28,178,72,1,73.0,48.0,56.0,61.0,58.0,69.0,Austria,Group J
235995,A. Borkovic,Alexandar Borković,"CB, LB",Austria,1999-06-11,Sturm Graz,64,69,800000.0,4000.0,23,184,74,1,62.0,34.0,55.0,51.0,65.0,59.0,Austria,Group J
239410,M. Kos,Mirko Kos,GK,Austria,1997-04-12,Austria Wien,64,68,650000.0,3000.0,25,183,80,1,,,,,,,Austria,Group J
244415,T. Rotter,Thomas Rotter,CB,Austria,1992-01-27,Hartberg,64,64,475000.0,2000.0,30,188,78,1,40.0,37.0,40.0,44.0,65.0,68.0,Austria,Group J
245233,M. Steinwender,Michael Steinwender,CB,Austria,2000-05-04,Hartberg,64,70,850000.0,2000.0,22,190,77,1,50.0,29.0,42.0,39.0,64.0,71.0,Austria,Group J
253462,L. Schuster,Lion Schuster,"CDM, CM",Austria,2000-08-09,Rapid Vienna,64,74,1200000.0,5000.0,21,183,72,1,68.0,45.0,59.0,62.0,63.0,64.0,Austria,Group J
256537,L. Gütlbauer,Lukas Gütlbauer,GK,Austria,2000-12-06,Wolfsberger AC,64,71,1000000.0,2000.0,21,191,80,1,,,,,,,Austria,Group J
256967,M. Kreuzriegler,Martin Kreuzriegler,"CB, LWB",Austria,1994-01-10,Widzew Lodz,64,65,550000.0,2000.0,28,185,77,1,62.0,28.0,46.0,49.0,63.0,66.0,Austria,Group J
257080,M. Mustapha,Marlon Suliman Mustapha,ST,Austria,2001-05-24,FSV Mainz 05,64,74,1300000.0,5000.0,21,185,82,1,76.0,66.0,54.0,61.0,24.0,75.0,Austria,Group J
257228,N. Iyobosa Edokpolor,Nosa Iyobosa Edokpolor,"CB, LWB, LM",Austria,1996-09-22,Rheindorf Altach,64,67,700000.0,3000.0,25,178,75,1,81.0,49.0,56.0,66.0,61.0,71.0,Austria,Group J
257304,A. Helac,Ammar Helac,GK,Austria,1998-06-13,Austria Lustenau,64,68,675000.0,1000.0,24,190,87,1,,,,,,,Austria,Group J
258510,T. Anselm,Tobias Anselm,"ST, LM",Austria,2000-02-24,LASK Linz,64,70,950000.0,6000.0,22,186,75,1,76.0,63.0,59.0,63.0,41.0,58.0,Austria,Group J
258822,L. Sulzbacher,Lukas Sulzbacher,"RB, RWB, CM",Austria,2000-04-06,Wattens,64,71,1100000.0,2000.0,22,171,63,1,76.0,40.0,58.0,67.0,57.0,66.0,Austria,Group J
260968,N. Stosic,Nikola Stosic,"CDM, CM",Austria,2000-01-29,Ried,64,70,875000.0,2000.0,22,180,76,1,72.0,55.0,58.0,63.0,59.0,71.0,Austria,Group J
262792,F. Strauss,Felix Strauss,"CB, CDM, RB",Austria,2001-03-26,Rheindorf Altach,64,73,1200000.0,2000.0,21,186,80,1,68.0,40.0,55.0,59.0,61.0,74.0,Austria,Group J
263130,M. Huskovic,Muharem Huskovic,"ST, LM",Austria,2003-03-05,Austria Wien,64,77,1400000.0,3000.0,19,180,69,1,73.0,62.0,57.0,68.0,19.0,57.0,Austria,Group J
263132,C. Keleş,Can Keleş,"RM, LM",Austria,2001-09-02,Austria Wien,64,73,1300000.0,4000.0,20,180,77,1,72.0,59.0,59.0,66.0,35.0,61.0,Austria,Group J
266162,L. Fridrikas,Lukas Fridrikas,"ST, CAM, RM",Austria,1997-12-30,Austria Lustenau,64,69,900000.0,2000.0,24,180,75,1,75.0,62.0,60.0,65.0,30.0,59.0,Austria,Group J
266407,J. Weberbauer,Josef Weberbauer,"RB, RM",Austria,1998-03-13,Ried,64,67,750000.0,2000.0,24,173,69,1,76.0,27.0,59.0,62.0,58.0,57.0,Austria,Group J
267862,N. Veratschnig,Nikolas Veratschnig,"RWB, CM, RB",Austria,2003-01-24,Wolfsberger AC,64,76,1300000.0,2000.0,19,180,75,1,66.0,49.0,59.0,64.0,59.0,64.0,Austria,Group J
269447,P. Grabher,Pius Grabher,"CDM, CM",Austria,1993-08-11,Austria Lustenau,64,64,525000.0,2000.0,28,170,65,1,57.0,52.0,58.0,63.0,61.0,57.0,Austria,Group J
156438,T. Gebauer,Thomas Gebauer,GK,Austria,1982-06-30,LASK Linz,63,63,50000.0,2000.0,40,191,88,1,,,,,,,Austria,Group J
203850,C. Dibon,Christopher Dibon,CB,Austria,1990-11-02,Rapid Vienna,63,63,325000.0,6000.0,31,183,79,1,44.0,33.0,51.0,49.0,64.0,56.0,Austria,Group J
210474,P. Erhardt,Philipp Erhardt,"CDM, CM",Austria,1993-09-10,Hartberg,63,63,425000.0,2000.0,28,185,69,1,46.0,42.0,53.0,61.0,62.0,71.0,Austria,Group J
210477,P. Möschl,Patrick Möschl,"RM, LM, CF",Austria,1993-03-06,VfB Oldenburg,63,63,475000.0,600.0,29,173,68,1,80.0,47.0,59.0,64.0,50.0,54.0,Austria,Group J
228562,R. Sallinger,Raphael Lukas Sallinger,GK,Austria,1995-12-08,Hartberg,63,66,475000.0,2000.0,26,196,84,1,,,,,,,Austria,Group J
229816,F. Schubert,Fabian Schubert,ST,Austria,1994-08-29,St. Gallen,63,63,525000.0,3000.0,27,194,84,1,70.0,63.0,47.0,56.0,36.0,75.0,Austria,Group J
235421,B. Ozegovic,Benjamin Ozegovic,GK,Austria,1999-08-09,Wattens,63,70,825000.0,2000.0,22,184,81,1,,,,,,,Austria,Group J
236338,F. Gmeiner,Fabian Gmeiner,"RB, LB",Austria,1997-01-27,Austria Lustenau,63,67,625000.0,2000.0,25,177,73,1,67.0,42.0,54.0,62.0,62.0,60.0,Austria,Group J
237592,M. Blauensteiner,Michael Blauensteiner,"RB, RWB",Austria,1995-02-11,Austria Klagenfurt,63,63,475000.0,2000.0,27,182,78,1,70.0,47.0,57.0,60.0,59.0,66.0,Austria,Group J
237867,D. Cancola,David Cancola,CDM,Austria,1996-10-23,Ross County,63,65,550000.0,2000.0,25,183,73,1,63.0,40.0,57.0,59.0,61.0,65.0,Austria,Group J
239501,J. Tartarotti,Johannes Tartarotti,"CM, CAM, LM",Austria,1999-08-02,Rheindorf Altach,63,68,725000.0,3000.0,22,176,70,1,65.0,59.0,63.0,64.0,55.0,62.0,Austria,Group J
239709,D. Reiter,Dominik Reiter,"RM, ST, CF",Austria,1998-01-04,Rheindorf Altach,63,66,650000.0,3000.0,24,173,74,1,73.0,60.0,58.0,65.0,28.0,57.0,Austria,Group J
242547,J. Scherzer,Jonathan Scherzer,"LB, LWB, LM",Austria,1995-07-22,Wolfsberger AC,63,63,475000.0,3000.0,26,185,76,1,65.0,42.0,58.0,62.0,62.0,65.0,Austria,Group J
244810,T. Lawal,Tobias Okiki Lawal,GK,Austria,2000-06-07,LASK Linz,63,70,825000.0,3000.0,22,195,84,1,,,,,,,Austria,Group J
245008,M. Haas,Manuel Haas,LB,Austria,1996-05-07,Osnabrück,63,63,475000.0,1000.0,26,180,76,1,72.0,48.0,54.0,60.0,59.0,66.0,Austria,Group J
251666,F. Miesenböck,Fabian Miesenböck,"LM, LWB, LB",Austria,1993-07-07,Austria Klagenfurt,63,63,475000.0,3000.0,28,173,65,1,69.0,59.0,60.0,65.0,56.0,47.0,Austria,Group J
252260,P. Sturm,Philipp Sturm,"RM, LM",Austria,1999-02-23,Hartberg,63,68,725000.0,2000.0,23,176,71,1,76.0,50.0,57.0,64.0,42.0,60.0,Austria,Group J
253108,M. Cham,Muhammed-Cham Saračević,CAM,Austria,2000-09-26,Clermont,63,74,1100000.0,3000.0,21,180,67,1,78.0,60.0,57.0,68.0,25.0,40.0,Austria,Group J
258273,J. Naschberger,Johannes Naschberger,"CM, CDM, RM",Austria,2000-01-25,Wattens,63,72,1100000.0,2000.0,22,173,70,1,77.0,57.0,60.0,67.0,55.0,57.0,Austria,Group J
258821,L. Kronberger,Luca Kronberger,"LM, RM, CM",Austria,2002-02-15,Ried,63,74,1100000.0,3000.0,20,179,72,1,69.0,58.0,59.0,62.0,35.0,66.0,Austria,Group J
262404,F. Bacher,Felix Bacher,"CB, RB",Austria,2000-05-25,Wattens,63,72,1000000.0,2000.0,22,190,81,1,55.0,34.0,41.0,42.0,62.0,71.0,Austria,Group J
199770,M. Maak,Matthias Maak,CB,Austria,1992-05-12,Austria Lustenau,62,62,325000.0,2000.0,30,191,87,1,35.0,32.0,47.0,45.0,62.0,68.0,Austria,Group J
243618,L. Fadinger,Lukas Fadinger,"CAM, CM, RM",Austria,2000-09-27,Hartberg,62,70,900000.0,1000.0,21,176,65,1,67.0,59.0,60.0,66.0,45.0,52.0,Austria,Group J
244409,F. Faist,Florian Faist,GK,Austria,1989-04-10,Hartberg,62,62,130000.0,1000.0,33,184,76,1,,,,,,,Austria,Group J
244781,C. Giuliani,Christopher Giuliani,GK,Austria,1999-05-07,Sturm Graz,62,67,475000.0,2000.0,23,187,81,1,,,,,,,Austria,Group J
251753,J. Odehnal,Jakob Odehnal,GK,Austria,2001-08-10,Rheindorf Altach,62,70,750000.0,1000.0,20,195,85,1,,,,,,,Austria,Group J
256283,P. Hasenhüttl,Patrick Hasenhüttl,ST,Austria,1997-05-20,VfB Oldenburg,62,67,600000.0,2000.0,25,190,80,1,66.0,62.0,46.0,54.0,23.0,75.0,Austria,Group J
257618,A. Gremsl,Armin Gremsl,GK,Austria,1994-08-13,Rheindorf Altach,62,63,350000.0,2000.0,27,190,85,1,,,,,,,Austria,Group J
262647,S. Aigner,Sebastian Aigner,"CDM, CM",Austria,2001-01-03,Rheindorf Altach,62,70,850000.0,2000.0,21,180,72,1,65.0,42.0,56.0,62.0,57.0,64.0,Austria,Group J
263380,T. Kofler,Thomas Kofler,"LB, LWB, LM",Austria,1998-07-07,Hartberg,62,66,525000.0,1000.0,23,177,70,1,70.0,34.0,49.0,58.0,58.0,63.0,Austria,Group J
263444,N. Bischof,Noah Bischof,"ST, RM, LM",Austria,2002-12-07,Rheindorf Altach,62,74,950000.0,2000.0,19,185,75,1,77.0,60.0,48.0,63.0,22.0,54.0,Austria,Group J
263464,C. Lang,Christoph Lang,"ST, CAM",Austria,2002-01-07,Ried,62,70,875000.0,3000.0,20,178,71,1,73.0,62.0,59.0,64.0,33.0,59.0,Austria,Group J
265576,L. Querfeld,Leopold Querfeld,CB,Austria,2003-12-20,Rapid Vienna,62,80,950000.0,1000.0,18,190,83,1,54.0,40.0,44.0,47.0,59.0,72.0,Austria,Group J
266411,R. Kriwak,Rene Kriwak,"ST, CF",Austria,1999-04-30,Hartberg,62,70,900000.0,5000.0,23,198,87,1,69.0,61.0,48.0,57.0,26.0,75.0,Austria,Group J
269856,D. Ungar,David Ungar,"CB, RB, CDM",Austria,2000-03-17,Ried,62,69,750000.0,2000.0,22,188,78,1,62.0,35.0,59.0,56.0,60.0,68.0,Austria,Group J
270032,E. Omić,Ervin Omić,"CDM, CM",Austria,2003-01-20,Wolfsberger AC,62,75,900000.0,2000.0,19,185,75,1,64.0,43.0,58.0,58.0,60.0,66.0,Austria,Group J
270136,B. Böckle,Benjamin Böckle,LB,Austria,2002-06-17,Fortuna Düsseldorf,62,68,575000.0,3000.0,20,185,77,1,69.0,34.0,49.0,56.0,59.0,68.0,Austria,Group J
270907,M. Meisl,Matteo Meisl,CB,Austria,2000-12-27,Austria Wien,62,71,825000.0,2000.0,21,188,80,1,60.0,29.0,46.0,47.0,61.0,71.0,Austria,Group J
256172,B. Unger,Bernhard Unger,GK,Austria,1999-04-23,Rapid Vienna,61,68,550000.0,3000.0,23,190,83,1,,,,,,,Austria,Group J
256832,O. Babuscu,Onurhan Babuscu,"CAM, LM, CM",Austria,2003-09-05,Gaziantep F.K.,61,69,700000.0,1000.0,18,176,67,1,65.0,62.0,60.0,65.0,28.0,52.0,Austria,Group J
261812,S. Stückler,Samuel Stückler,"LM, CM",Austria,2001-02-14,Sturm Graz,61,68,675000.0,3000.0,21,178,75,1,72.0,57.0,55.0,62.0,49.0,64.0,Austria,Group J
263050,J. Turi,Julian Turi,CB,Austria,2001-07-03,Ried,61,70,675000.0,1000.0,20,187,86,1,56.0,33.0,42.0,40.0,60.0,73.0,Austria,Group J
263319,A. Ranacher,Alexander Ranacher,"RM, CM, RB",Austria,1998-11-20,Wattens,61,67,525000.0,2000.0,23,175,69,1,78.0,49.0,56.0,58.0,53.0,61.0,Austria,Group J
263443,S. Mischitz,Samuel Mischitz,RWB,Austria,2003-08-14,Rheindorf Altach,61,73,725000.0,650.0,18,175,60,1,68.0,45.0,52.0,61.0,56.0,50.0,Austria,Group J
265425,M. Moormann,Martin Moormann,"LB, CB",Austria,2001-04-30,Rapid Vienna,61,69,700000.0,3000.0,21,185,82,1,59.0,33.0,42.0,42.0,61.0,70.0,Austria,Group J
265579,R. Vucic,Romeo Vucic,ST,Austria,2003-01-30,Austria Wien,61,75,775000.0,2000.0,19,188,80,1,64.0,61.0,48.0,60.0,19.0,59.0,Austria,Group J
270040,D. Cosgun,Denizcan Cosgun,"CAM, CF, ST",Austria,2002-02-16,Ried,61,69,725000.0,2000.0,20,177,65,1,68.0,64.0,58.0,64.0,35.0,52.0,Austria,Group J
219657,L. Wedl,Lukas Wedl,GK,Austria,1995-10-19,Austria Wien,60,63,250000.0,2000.0,26,186,80,1,,,,,,,Austria,Group J
257497,N. Polster,Nikolas Polster,GK,Austria,2002-07-07,LASK Linz,60,71,450000.0,1000.0,19,188,80,1,,,,,,,Austria,Group J
258806,P. Komposch,Paul Komposch,CB,Austria,2001-05-13,Sturm Graz,60,65,350000.0,2000.0,21,187,78,1,68.0,29.0,35.0,41.0,60.0,68.0,Austria,Group J
262382,F. Markelic,Fabio Markelic,"CM, CDM",Austria,2001-08-09,Austria Klagenfurt,60,69,550000.0,1000.0,20,180,69,1,54.0,48.0,59.0,63.0,53.0,47.0,Austria,Group J
263093,S. Škrbo,Stefan Škrbo,LM,Austria,2001-01-23,Wattens,60,71,550000.0,1000.0,21,176,70,1,71.0,55.0,56.0,62.0,43.0,51.0,Austria,Group J
263095,D. Tomic,Denis Tomic,"ST, RM, LM",Austria,1998-01-17,Wattens,60,66,400000.0,2000.0,24,184,78,1,75.0,60.0,55.0,60.0,19.0,45.0,Austria,Group J
264821,Z. El Sheiwi,Ziad El Sheiwi,"LWB, LB",Austria,2004-03-11,Austria Wien,60,77,600000.0,800.0,18,180,77,1,81.0,36.0,52.0,65.0,53.0,58.0,Austria,Group J
264877,M. Oswald,Moritz Oswald,"CM, RB",Austria,2002-01-05,Rapid Vienna,60,72,600000.0,3000.0,20,171,66,1,65.0,48.0,59.0,65.0,54.0,52.0,Austria,Group J
265185,M. Wels,Moritz Wels,CAM,Austria,2004-09-25,Sturm Graz,60,71,500000.0,500.0,17,186,71,1,68.0,59.0,59.0,61.0,31.0,61.0,Austria,Group J
269888,M. Polster,Manuel Polster,"LW, LM",Austria,2002-12-23,Austria Wien,60,75,575000.0,2000.0,19,183,69,1,84.0,61.0,48.0,62.0,28.0,53.0,Austria,Group J
270980,D. Grujcic,Darijo Grujcic,CB,Austria,1999-05-19,Austria Lustenau,60,68,500000.0,1000.0,23,188,85,1,45.0,23.0,37.0,45.0,60.0,70.0,Austria,Group J
261496,M. Dijakovic,Marko Dijakovic,"CB, LB",Austria,2002-03-18,Rapid Vienna,59,72,500000.0,3000.0,20,185,75,1,65.0,29.0,41.0,35.0,58.0,66.0,Austria,Group J
262922,P. Tschernuth,Paul Tschernuth,GK,Austria,2002-01-20,Heidenheim,59,70,425000.0,2000.0,20,186,84,1,,,,,,,Austria,Group J
266618,F. Wustinger,Florian Wustinger,CDM,Austria,2003-07-21,Austria Wien,59,72,500000.0,800.0,18,176,71,1,66.0,37.0,52.0,61.0,55.0,59.0,Austria,Group J
267613,D. Kreiker,Dario Kreiker,LM,Austria,2003-01-07,Austria Wien,59,72,525000.0,2000.0,19,185,74,1,77.0,46.0,53.0,60.0,34.0,61.0,Austria,Group J
269450,T. Berger,Tobias Berger,LB,Austria,2001-11-02,Austria Lustenau,59,69,475000.0,1000.0,20,185,80,1,70.0,42.0,53.0,60.0,54.0,62.0,Austria,Group J
244925,F. Tauchhammer,Fabian Tauchhammer,RB,Austria,2001-08-17,Wolfsberger AC,58,67,425000.0,2000.0,20,183,64,1,67.0,36.0,48.0,55.0,57.0,49.0,Austria,Group J
248830,J. Wendlinger,Jonas Wendlinger,GK,Austria,2000-07-17,Ried,58,65,350000.0,950.0,21,192,85,1,,,,,,,Austria,Group J
258950,E. Metu,Emilian Metu,"CM, LM",Austria,2003-04-18,Austria Klagenfurt,58,72,475000.0,1000.0,19,191,81,1,71.0,41.0,54.0,62.0,53.0,69.0,Austria,Group J
259805,S. Schendl,Sandro Schendl,"RM, CM",Austria,2003-03-19,Sturm Graz,58,71,475000.0,2000.0,19,173,67,1,77.0,47.0,53.0,62.0,51.0,54.0,Austria,Group J
261775,M. Gragger,Matthias Gragger,"RB, LB, CB",Austria,2001-11-03,Ried,58,69,425000.0,1000.0,20,194,87,1,67.0,39.0,48.0,55.0,54.0,69.0,Austria,Group J
263137,D. Skubl,David Skubl,GK,Austria,2001-09-18,Wolfsberger AC,58,67,375000.0,1000.0,20,187,80,1,,,,,,,Austria,Group J
263445,A. Abdijanovic,Amir Abdijanovic,"ST, CF, CAM",Austria,2001-03-03,Rheindorf Altach,58,67,450000.0,2000.0,21,180,70,1,58.0,57.0,39.0,59.0,19.0,59.0,Austria,Group J
264253,B. Kanuric,Benjamin Kanuric,"CM, CAM",Austria,2003-02-26,DSC Arminia Bielefeld,58,75,525000.0,2000.0,19,191,78,1,57.0,42.0,57.0,61.0,51.0,65.0,Austria,Group J
268623,M. Bignetti,Matteo Bignetti,GK,Austria,2004-05-06,Eintracht Frankfurt,58,76,450000.0,500.0,18,190,76,1,,,,,,,Austria,Group J
269821,P. Birglehner,Philipp Birglehner,"LB, LWB, LM",Austria,1998-11-23,Ried,58,63,275000.0,2000.0,23,185,76,1,68.0,44.0,51.0,56.0,54.0,60.0,Austria,Group J
